order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,discount,payment_method,order_status
10870,6412,10082,73,2026-07-17,8,1735.12,16.37,UPI,Cancelled
16659,8455,172,55,2024-09-25,3,31055.13,7.93,Net Banking,Completed
49134,8453,464,53,2024-12-11,2,35634.97,4.82,Credit Card,Pending
24024,901,57,68,2026-04-22,6,40492.09,5.24,Net Banking,Completed
53190,2625,859,83,2025-06-08,9,41253.83,2.17,Cash,Returned
9564,2528,712,75,2024-08-21,1,8210.28,29.6,Debit Card,Completed
30056,5118,56,18,2024-07-08,5,33087.12,3.76,Credit Card,Completed
88854,2096,468,74,2025-12-04,7,-500.0,7.31,Debit Card,Completed
28253,3639,481,71,2026-06-10,4,9836.21,22.04,Cash,Completed
47149,141717,279,47,2024-10-05,9,1746.76,25.31,Net Banking,Completed
56673,69,564,28,2025-05-08,8,31590.24,15.09,Debit Card,Completed
25510,5463,276,58,2025-03-28,6,26568.19,15.3,Net Banking,Returned
42857,8864,351,13,2026-05-25,3,46943.08,9.08,UPI,Returned
63486,7597,330,10,2025-01-07,8,4005.15,0.95,Net Banking,Completed
89150,362,623,1245,2026-03-26,8,26580.49,22.49,Credit Card,Completed
51115,1125,626,85,2025-08-13,3,38736.07,25.65,Credit Card,Completed
10057,9218,736,4,2024-06-19,4,12229.54,29.12,Cash,Completed
97920,9384,300,82,2025-02-02,10,3395.37,5.41,UPI,Pending
20036,7952,261,36,2025-09-20,8,28421.78,21.23,Debit Card,Completed
71899,5801,213,95,2025-08-20,8,29535.36,6.52,UPI,Returned
63068,7996,868,9,2025-04-01,10,34796.07,26.38,Cash,Completed
68054,5202,741,21,2025-08-30,4,19132.24,25.86,Credit Card,Pending
74691,4518,227,11,2025-02-20,10,31433.33,4.95,Credit Card,Cancelled
69489,2275,526,24,2026-08-15,6,21081.27,5.3,Net Banking,Cancelled
78411,4073,904,50,2024-03-28,7,28051.44,16.88,Credit Card,Completed
84374,7384,621,98,2026-04-08,2,26719.85,17.24,Cash,Completed
44916,1440,433,23,2026-04-25,5,25625.88,5.47,UPI,Cancelled
57048,5082,452,79,2024-05-19,4,46723.84,11.04,Cash,Completed
16504,679,675,9,2025-09-03,6,12804.93,19.97,Debit Card,Pending
24372,505,1000,29,2025-07-05,1,39065.62,2.11,Cash,Completed
47950,9732,194,55,2024-04-25,4,19946.8,16.31,UPI,Completed
65686,7528,751,23,2025-01-25,7,40914.99,11.73,Net Banking,Completed
66271,9370,603,98,2024-01-08,6,43636.2,3.08,Net Banking,Returned
78729,5295,866,80,2026-05-04,-5,48423.07,0.75,Debit Card,Completed
68845,5128,110,4,2026-03-11,9,31043.78,12.29,UPI,Returned
70176,1462,864,18,2025-01-17,9,3505.84,6.66,Cash,Completed
8830,5728,734,36,2026-03-18,10,28977.04,4.92,Net Banking,Completed
59003,4245,382,91,2026-01-07,4,35900.26,28.7,Credit Card,Completed
73442,4705,278,86,2024-02-19,4,36988.14,4.43,Cash,Completed
33651,7750,577,17,2025-02-22,5,29590.19,22.03,Net Banking,Completed
41677,2698,456,80,2026-02-18,7,6030.91,8.99,UPI,Returned
82848,7697,942,63,2025-06-23,10,29976.17,17.74,Cash,Completed
61966,5040,311,55,2025-12-11,1,23485.6,14.69,UPI,Completed
41996,3710,587,23,2025-07-23,1,9167.64,1.58,Net Banking,Completed
96543,1204,566,71,2026-02-06,2,22227.0,6.96,Cash,Pending
53465,3371,171,6,2026-01-07,4,654.08,21.33,Net Banking,Pending
28852,4062,798,88,2026-06-09,9,28593.43,10.75,Debit Card,Completed
16829,849,780,47,2024-06-12,6,32794.15,17.99,Credit Card,Pending
15023,8313,727,4,2024-01-12,1,36394.42,16.97,Credit Card,Completed
88127,640,800,38,2026-02-08,3,42387.47,11.34,Credit Card,Pending
28706,8174,640,43,2025-06-10,3,28996.82,13.36,Credit Card,Returned
74801,9364,262,58,2024-02-22,2,7594.37,22.3,Cash,Completed
75674,2730,320,48,2026-04-01,8,48324.44,1.72,Credit Card,Returned
20893,7737,382,12,2025-11-03,3,12784.66,22.64,Net Banking,Cancelled
60233,3107,411,97,2026-02-22,10,0.0,20.09,Debit Card,Returned
77955,1466,544,31,2025-07-09,5,8560.67,10.04,Cash,Pending
98549,4203,591,22,2025-01-24,10,41496.01,12.46,Debit Card,Returned
78018,7324,239,72,2026-01-01,7,42017.15,23.43,Debit Card,Pending
86008,2430,811,65,2025-11-24,8,34772.64,27.74,Credit Card,Cancelled
92215,8171,285,75,2025-02-15,1,34840.19,10.77,UPI,Returned
36049,2561,143,61,2025-09-13,9,15419.21,9.08,UPI,Cancelled
59251,28,378,7,2026-05-14,5,8406.84,9.49,Cash,Pending
57064,3624,421,81,2025-04-27,1,33819.93,16.65,UPI,Completed
64000,359,839,88,2025-01-04,7,-500.0,18.43,Net Banking,Pending
65518,9714,685,4,2026-06-12,5,25988.33,5.86,Credit Card,Pending
6702,796,37,49,2024-12-02,2,40424.52,22.44,Net Banking,Completed
62007,509,18,22,2026-05-27,8,17398.73,1.47,Cash,Completed
37532,8759,545,33,,8,12217.77,24.24,UPI,Completed
69423,7981,26,19,2025-09-30,5,16398.43,27.8,Cash,Cancelled
96625,1277,569,10,2025-12-18,7,7403.13,15.69,Cash,Pending
612,3999,20,48,2025-08-12,9,29579.67,0.54,Net Banking,Completed
72296,2549,572,69,2024-10-13,3,40316.57,3.33,UPI,Pending
92758,9591,724,93,2024-04-18,9,17258.71,11.87,Cash,Completed
91897,4189,82,97,2025-11-14,7,37308.0,27.95,UPI,Completed
97994,7546,156,78,2025-11-18,8,37617.86,8.2,Net Banking,Completed
20253,799,160,2,2024-03-04,7,44269.1,8.86,UPI,Completed
1040,7088,354,50,2024-03-13,3,763.2,16.78,Debit Card,Completed
69947,1203,617,60,2024-12-16,6,47463.73,2.85,Net Banking,Returned
23263,2432,171,40,2024-04-05,5,12604.63,14.7,Cash,Completed
55117,3540,925,25,2024-10-18,7,20264.42,19.65,Net Banking,Completed
63089,9293,806,85,2025-10-08,3,26322.87,7.49,Net Banking,Completed
14436,7220,922,53,2024-02-29,10,49222.79,22.31,Debit Card,Cancelled
11494,9244,979,97,2024-05-21,10,31191.39,15.48,Debit Card,Completed
3331,7306,796,89,2024-07-15,10,49213.2,11.41,Net Banking,Cancelled
43943,1580,404,100,2025-07-07,10,41509.24,25.37,Cash,Returned
92239,4250,231,21,2026-06-07,10,31860.39,19.59,Credit Card,Completed
21240,5327,583,6,2026-05-27,9,19242.29,20.66,Net Banking,Completed
32417,5443,522,31,2025-07-28,1,40853.69,18.76,Net Banking,Completed
50745,6786,138,53,2025-12-11,7,16274.61,2.53,Net Banking,Cancelled
17765,6968,863,41,2024-04-27,1,47929.05,1.24,UPI,Completed
471,4626,340,13,2024-06-06,8,21073.13,29.69,UPI,Completed
23406,230,442,86,2024-05-16,8,37902.4,27.59,UPI,Completed
70862,5315,827,28,2025-07-01,8,7513.13,12.86,UPI,Completed
98255,9653,303,1,2024-12-10,4,27322.85,8.84,Net Banking,Completed
96866,3396,295,45,2026-07-24,1,37270.47,4.0,UPI,Completed
73900,4792,15,66,2024-09-26,6,41351.59,18.07,Net Banking,Completed
36350,538,751,62,2026-05-22,9,31496.96,6.41,UPI,Completed
74663,8450,542,9,2024-08-26,6,25385.37,19.13,Credit Card,Completed
90039,4683,186,29,2026-01-30,2,44094.64,25.22,Debit Card,Cancelled
79070,3439,202,42,2024-06-22,4,13907.11,22.85,Net Banking,Completed
88059,3606,727,23,2026-04-23,9,31253.87,16.14,Debit Card,Cancelled
43681,9898,113,8,2024-12-16,7,23510.13,15.06,Cash,Completed
22706,9519,757,77,2026-01-22,10,12348.39,7.42,Cash,Cancelled
14460,342,914,65,2024-06-04,9,19133.69,11.72,Cash,Completed
30567,6743,491,71,2024-01-25,8,32626.18,15.81,Cash,Pending
85917,9579,612,60,2026-01-17,4,6967.81,26.07,Credit Card,Returned
95054,6171,489,31,2025-12-07,2,42402.19,11.34,Debit Card,Completed
80855,612,261,88,2024-01-31,7,18488.1,8.76,Net Banking,Completed
31488,3276,586,29,2026-06-04,7,47163.58,11.37,Net Banking,Cancelled
65338,8374,701,14,2024-01-10,7,38547.18,13.42,Net Banking,Completed
45323,111,449,73,2025-08-19,9,48462.28,20.25,Debit Card,Cancelled
29687,4520,503,3,2025-05-22,5,31511.72,11.59,Debit Card,Pending
33560,6625,12,83,2024-03-15,1,47300.73,17.45,Net Banking,Returned
41375,6387,697,63,2026-03-04,8,26868.26,27.98,Credit Card,Returned
676,1626,461,41,2024-06-02,7,32962.8,7.44,UPI,Completed
42684,1387,949,94,2026-05-29,1,17733.52,25.12,Debit Card,Returned
28998,7056,876,40,2025-07-10,3,17019.08,20.69,Net Banking,Cancelled
61475,141207,585,58,2026-03-04,10,49830.81,30.0,Credit Card,Pending
22216,9518,178,11,2026-06-07,8,41449.99,21.61,Credit Card,Completed
49459,715,89,65,2024-07-21,7,4185.7,6.46,Net Banking,Completed
17351,7047,365,45,2025-09-01,2,48266.5,3.82,Net Banking,Cancelled
72687,2518,967,36,2024-12-03,8,34448.11,26.8,Debit Card,Pending
62848,7043,532,53,2024-04-05,9,35807.65,0.83,Net Banking,Returned
32879,3047,974,26,2025-12-20,10,13617.14,29.61,Net Banking,Completed
77275,2204,102,35,2025-08-28,10,20732.36,11.0,UPI,Pending
52107,8172,559,3,2025-06-30,7,49190.02,22.85,UPI,Returned
2242,7583,722,44,2025-05-01,1,39658.4,26.03,Net Banking,Pending
34907,4140,242,39,2025-12-19,4,30566.24,16.95,Net Banking,Completed
6964,6337,475,73,2025-07-10,8,31835.75,21.99,Cash,Pending
66124,4662,783,11,2025-01-05,8,11021.1,10.76,Debit Card,Completed
30198,128,10,39,2025-11-07,10,-500.0,14.08,Net Banking,Completed
60898,3053,176,69,2026-06-02,9,42529.46,2.68,Debit Card,Completed
65648,393,301,52,2024-01-18,9,15283.59,0.04,Credit Card,Returned
97082,285,643,65,2026-06-24,2,30288.88,26.52,Net Banking,Completed
60937,1298,983,40,2025-05-09,6,-100.0,2.04,Cash,Cancelled
51009,3457,13352,1206,2024-01-03,10,44954.22,9.73,UPI,Cancelled
47844,4575,945,48,2024-04-16,5,20643.3,10.09,Credit Card,Completed
25844,1953,66,18,2026-06-14,6,16925.25,10.97,UPI,Completed
46171,7683,194,9,2025-01-16,7,19181.49,19.48,Cash,Completed
58504,4409,321,83,2027-05-02,2,10795.45,20.84,UPI,Cancelled
27897,4954,356,90,2025-05-15,3,40936.14,29.19,UPI,Returned
9883,3019,693,42,2025-06-20,5,12832.01,4.78,Credit Card,Cancelled
45328,6152,825,1,2025-02-14,3,16035.79,18.74,Cash,Completed
82549,6901,343,84,2024-09-29,3,45015.35,8.65,UPI,Completed
68460,6999,275,4,2024-07-22,3,8143.65,4.71,Cash,Cancelled
54871,1458,387,16,2024-03-17,6,43903.72,13.21,Debit Card,Completed
57274,62,24,19,2024-08-27,10,32811.24,4.03,Cash,Completed
50048,7629,351,68,2025-02-07,2,17799.18,13.06,Debit Card,Completed
41565,9012,559,95,2024-09-23,10,28337.43,17.69,Debit Card,Completed
95334,1183,981,12,2026-03-12,5,18261.9,1.94,Credit Card,Cancelled
89014,9841,493,40,2024-08-05,1,7942.71,2.49,UPI,Completed
58293,5219,461,59,2026-05-26,9,29517.86,23.01,Cash,Pending
36665,105,639,77,2025-04-02,10,33068.44,21.01,Credit Card,Pending
62661,3817,169,62,2025-03-05,3,45715.04,14.46,Net Banking,Completed
57031,2841,318,27,2024-10-01,8,19694.67,29.27,Cash,Pending
26979,9867,846,50,2026-01-01,9,22025.54,1.35,Debit Card,Pending
64982,4947,435,87,2024-02-20,1,45149.78,15.11,Net Banking,Pending
27861,1505,540,49,2025-07-18,6,27992.21,19.13,UPI,Returned
62904,7682,39,51,2024-04-10,4,17978.16,0.53,Net Banking,Completed
46225,6500,67,20,2025-06-30,4,16655.71,23.34,Cash,Returned
40743,7640,283,22,2024-04-19,2,27524.23,16.06,Cash,Completed
11837,6515,473,55,2026-07-17,3,5575.09,4.76,UPI,Completed
54416,4435,636,90,2025-12-04,6,7740.33,16.49,Debit Card,Completed
85358,7237,406,1679,2024-08-15,1,30578.49,19.79,Credit Card,Returned
62865,8389,700,84,2025-06-15,5,20725.31,16.63,Net Banking,Returned
92251,6825,230,31,2024-08-07,5,16211.07,9.16,Cash,Returned
98945,4762,641,63,2025-02-05,1,25871.38,14.83,UPI,Returned
88593,3948,823,25,2026-07-24,5,16419.56,7.3,Debit Card,Cancelled
71035,3512,327,7,2025-06-26,10,26401.65,0.57,Credit Card,Cancelled
39088,184622,554,67,2025-07-30,3,49289.92,21.38,UPI,Completed
56674,6777,524,34,2026-01-11,1,7047.41,18.58,Cash,Cancelled
86943,5324,461,7,2024-05-17,5,1121.15,27.06,Debit Card,Completed
39303,8595,50,75,2026-03-07,2,12719.57,23.52,Net Banking,Returned
82783,4557,214,23,2026-04-12,8,41079.96,5.35,UPI,Cancelled
57435,9718,78,99,2024-10-22,8,16869.86,16.46,UPI,Completed
47024,669,396,53,2026-06-22,6,34586.52,2.2,Net Banking,Completed
76783,5184,227,11,2024-04-12,2,23336.58,26.53,Credit Card,Completed
767,1530,642,9,2025-07-22,9,43209.21,22.31,Cash,Completed
53422,3515,443,96,2026-05-16,1,22526.91,10.72,Debit Card,Completed
80815,5438,391,3,2025-06-05,6,21795.89,23.56,Cash,Completed
33967,9619,305,47,2025-10-17,8,48834.28,15.56,Credit Card,Pending
7641,1185,48,91,2024-07-06,4,31630.58,13.58,Credit Card,Cancelled
40299,3427,901,47,2026-03-03,8,-500.0,1.69,Cash,Completed
11084,8048,691,67,2025-08-23,4,34354.2,23.64,UPI,Pending
19718,1716,233,85,2025-10-17,9,11863.07,3.17,Cash,Completed
69039,8260,904,8,2025-05-14,3,24864.02,18.71,Debit Card,Completed
45826,8776,51,36,2025-05-08,6,17245.7,21.97,Net Banking,Returned
98090,134,518,60,2026-06-22,7,10601.8,13.57,Cash,Completed
50772,9409,458,63,2025-08-18,9,12168.4,27.32,Debit Card,Completed
75688,7741,780,93,2026-01-25,10,47338.35,21.16,Credit Card,Completed
78461,5068,956,71,2026-06-27,9,561.03,5.6,UPI,Completed
81178,1093,313,61,2024-01-08,3,23743.25,14.65,Net Banking,Completed
59374,3580,992,30,2026-03-19,5,33527.77,5.81,Cash,Completed
19829,5562,768,4,2025-09-10,-5,28638.28,24.75,Cash,Completed
5007,3286,12,21,2025-08-03,6,23899.07,2.68,Cash,Completed
2286,9802,85,4,2024-04-21,2,23885.64,22.72,Credit Card,Pending
88078,6262,249,62,2025-01-06,2,43527.82,27.4,Net Banking,Completed
71542,8662,161,75,2024-09-15,4,46814.76,10.91,Credit Card,Completed
76992,3813,49,49,2024-04-11,7,33626.42,29.03,Credit Card,Completed
53043,3416,736,8,2024-03-01,9,45277.35,13.77,Debit Card,Pending
72894,7307,834,17,2024-01-01,9,31970.07,0.39,UPI,Completed
79269,568,116,78,2025-03-18,1,32228.85,10.4,Net Banking,Completed
77932,5089,469,6,2025-01-27,2,43986.3,14.91,Cash,Completed
90730,1907,618,91,2026-03-25,6,29755.04,7.94,Net Banking,Returned
19282,4899,986,16,2024-03-15,6,24989.59,20.47,Cash,Cancelled
8357,8006,909,1663,2026-06-20,3,10899.72,14.96,UPI,Completed
54685,9329,612,17,2025-02-10,8,3527.85,22.11,Credit Card,Pending
45883,6720,565,82,2024-02-26,8,46105.94,23.77,Cash,Completed
86210,1189,263,15,2025-05-18,10,20159.07,22.05,Net Banking,Cancelled
54156,3081,585,62,2024-03-03,10,47631.74,22.38,Net Banking,Cancelled
4476,5765,702,38,2024-11-03,8,23611.91,24.39,Credit Card,Cancelled
14576,9245,72,9,2024-09-03,1,25688.21,23.3,Credit Card,Completed
30653,5291,650,62,2026-05-10,7,18816.64,17.69,Cash,Cancelled
59506,1076,798,74,2026-01-13,3,29956.43,29.21,Debit Card,Returned
13527,7928,663,57,2025-09-18,1,47221.72,6.49,Credit Card,Completed
94946,3034,99,68,2024-01-28,7,17634.71,20.07,Credit Card,Completed
24150,4409,524,21,2024-03-23,8,16003.8,24.84,Cash,Completed
37577,7640,638,41,2025-02-13,2,31265.4,26.67,UPI,Completed
79390,6312,223,2,,7,31936.95,1.59,Debit Card,Completed
62829,7061,60,20,2024-07-02,2,36742.52,28.61,Cash,Completed
41435,2788,724,30,2024-08-01,4,48971.16,14.64,Credit Card,Pending
83505,166,166,2,2024-05-26,2,6631.27,18.44,Net Banking,Completed
42051,6950,598,98,2025-10-20,5,24486.82,2.73,Net Banking,Completed
15243,6769,957,35,2024-11-20,2,-500.0,8.12,Cash,Pending
3703,3684,41,46,2026-03-19,4,39071.5,10.24,Cash,Completed
56232,6649,864,70,2024-10-02,7,27446.11,12.43,Cash,Returned
82435,157,473,40,2025-04-15,6,5747.02,22.79,Credit Card,Completed
19956,841,614,3,2025-11-14,9,9606.42,26.78,Credit Card,Cancelled
5049,6837,58,56,2025-02-08,4,19195.31,6.13,Cash,Cancelled
67172,8331,922,48,2024-07-18,9,36185.32,15.66,Credit Card,Completed
70063,118,873,51,2025-12-20,7,35955.13,28.85,Debit Card,Pending
33121,4834,619,36,2025-09-19,3,9962.55,12.25,Net Banking,Returned
32083,6974,281,19,2025-12-31,9,32780.4,27.71,Credit Card,Pending
95605,4022,417,40,2024-01-17,7,46532.55,29.48,Net Banking,Completed
27374,2982,251,1,2024-09-09,1,46898.07,0.74,Cash,Pending
11567,1521,442,78,2026-06-27,1,39979.63,14.77,Debit Card,Completed
86454,1308,204,78,2024-01-19,2,35197.78,25.27,Cash,Returned
76712,5819,531,69,2026-01-20,3,17779.18,22.32,UPI,Completed
70944,2685,103,87,2025-05-09,8,29275.69,18.6,Cash,Completed
77778,3518,822,100,2024-10-03,10,43820.89,0.43,Cash,Completed
84690,2202,383,45,2026-04-11,1,7041.74,16.55,Cash,Returned
58389,3557,565,51,2026-02-09,9,24446.81,7.52,Cash,Cancelled
32582,9692,852,41,2024-09-13,8,33748.58,15.79,Cash,Completed
34352,4919,727,76,2026-06-30,10,45011.44,5.25,Net Banking,Cancelled
3977,8890,660,9,2024-06-03,6,17379.03,19.3,Credit Card,Completed
45528,3490,597,42,2026-06-26,5,43429.93,27.87,Credit Card,Completed
1190,559,419,12,2026-05-06,8,8884.14,29.41,Net Banking,Cancelled
23223,2800,710,17,2026-06-07,4,22998.43,14.1,Credit Card,Completed
4394,60,439,84,2025-10-28,8,44020.58,29.12,Debit Card,Completed
72408,9064,483,86,2025-05-27,2,28500.36,15.76,Cash,Returned
27019,475,196,49,2026-06-13,2,41017.58,12.69,Credit Card,Completed
27853,5293,862,67,2026-04-28,2,8378.62,27.36,UPI,Completed
56958,3171,209,28,2024-10-16,2,49541.59,28.14,Credit Card,Completed
27651,8139,576,70,2025-12-01,4,34178.29,27.9,UPI,Returned
32185,481,513,69,2024-05-06,2,14870.15,16.28,Net Banking,Completed
47869,6097,253,10,2024-11-23,3,12274.62,8.01,Debit Card,Completed
25765,7731,96,61,2025-05-26,7,44604.49,2.26,UPI,Completed
8373,4699,679,47,2026-02-09,5,21043.25,17.38,UPI,Completed
39419,9979,234,83,2026-01-21,4,1638.01,24.93,UPI,Completed
54311,2711,995,99,2026-07-13,2,5173.71,10.75,Credit Card,Completed
58502,9689,993,36,2025-06-21,10,48085.33,14.97,Cash,Returned
88441,3889,60,49,2025-12-13,9,48589.96,24.2,Credit Card,Cancelled
53846,7471,747,1303,2025-06-22,5,22852.19,27.25,Cash,Pending
71483,7040,363,52,2024-01-27,8,48218.29,1.63,Credit Card,Completed
19809,1074,284,88,2026-04-28,10,23894.8,9.05,Debit Card,Completed
57740,4095,19374,10,2024-08-08,9,40154.62,25.33,Debit Card,Completed
55621,9363,780,6,2024-05-17,3,39615.4,20.7,Credit Card,Completed
51909,8758,268,2,2025-07-22,4,35715.06,18.79,Cash,Pending
31799,9809,796,68,2024-02-13,3,47978.05,11.18,Net Banking,Returned
92010,8121,908,61,2024-09-16,3,19227.7,14.75,Credit Card,Pending
76269,8988,964,85,2027-03-21,10,14273.86,14.7,Net Banking,Completed
84048,9503,801,70,2024-02-14,5,-100.0,19.39,Credit Card,Completed
52492,3413,370,29,2024-01-03,2,13793.08,1.15,Cash,Completed
38657,6947,66,79,2025-10-10,8,11811.77,3.89,Net Banking,Cancelled
46837,194,210,59,2026-06-19,8,23784.6,11.84,UPI,Completed
88055,311,631,38,2025-10-02,2,10800.57,7.49,Net Banking,Completed
69204,6547,143,55,2025-07-21,3,18884.58,29.4,Net Banking,Completed
47677,8077,927,85,2024-07-06,3,49257.99,19.27,UPI,Completed
34860,4097,156,41,2026-01-04,3,37457.57,0.03,Cash,Returned
94215,4517,169,1474,2025-03-09,7,13764.02,23.87,Net Banking,Pending
23086,2731,338,21,2024-12-09,3,9634.29,28.03,UPI,Pending
81669,2055,621,71,2025-06-17,2,2061.0,29.67,Credit Card,Returned
97182,1890,175,74,2026-03-09,7,17757.37,28.55,Cash,Completed
28418,1037,505,25,2024-09-20,2,21819.15,28.87,UPI,Cancelled
65857,5650,427,77,2024-08-05,6,8598.96,1.83,Net Banking,Completed
48809,968,245,91,2024-05-03,4,39609.63,12.64,Cash,Cancelled
71231,9826,3,11,2024-10-21,4,40538.5,14.43,UPI,Completed
71949,3010,22,48,2024-11-17,5,46601.08,1.81,Debit Card,Pending
89387,4844,129,60,2025-11-30,2,23463.58,6.76,Credit Card,Pending
56385,9552,691,70,2024-07-21,8,16633.56,23.04,Debit Card,Completed
69415,2358,905,36,2024-06-03,5,31011.96,2.28,Debit Card,Completed
32363,1691,964,51,2024-07-07,7,12311.05,22.33,Cash,Completed
46250,9765,789,39,2024-01-30,6,40299.97,11.2,Net Banking,Returned
98049,9354,31,53,2025-01-30,3,21022.12,21.02,Debit Card,Cancelled
38562,9057,841,20,2024-09-14,6,16804.15,4.23,Credit Card,Completed
92648,8583,630,20,2024-05-13,1,2682.26,18.64,Cash,Pending
82935,8017,552,37,2026-05-12,1,49327.55,17.72,UPI,Pending
15822,7160,404,97,2026-06-04,1,18425.64,20.35,Debit Card,Returned
52826,5952,734,46,2024-04-19,10,37656.97,2.64,Cash,Cancelled
403,486,951,50,2025-04-28,1,9380.04,20.98,UPI,Completed
87689,1924,462,72,2025-06-28,5,4123.36,25.71,UPI,Returned
65614,9255,781,24,2025-04-11,4,1942.43,0.75,UPI,Returned
41110,9632,360,81,2026-05-18,9,32004.5,0.57,Cash,Completed
96509,2073,667,35,2026-05-04,2,17176.7,24.47,Cash,Completed
33883,5289,324,79,2025-03-01,2,29947.1,23.23,Debit Card,Completed
93631,677,715,74,2026-02-25,3,27899.92,20.43,UPI,Completed
76265,1674,591,36,2026-03-09,1,40274.79,24.83,UPI,Completed
25780,4616,626,14,2024-04-22,1,25154.63,7.78,Credit Card,Returned
45805,6850,778,56,2025-04-22,7,33602.37,13.61,Net Banking,Completed
74800,3237,402,92,2026-04-26,10,41496.59,25.71,Credit Card,Completed
92640,5179,255,20,2025-06-10,8,40769.15,26.9,Credit Card,Cancelled
32416,4311,371,14,,3,11719.46,0.31,Net Banking,Completed
96761,877,234,6,2025-09-30,3,8422.85,20.52,Net Banking,Completed
82131,9050,84,52,2024-10-28,2,20510.49,19.7,Cash,Completed
17076,9398,19,75,2025-09-18,8,15915.38,18.17,Net Banking,Returned
33693,514,837,98,2024-12-28,5,335.37,0.73,Debit Card,Completed
19255,1081,831,71,2025-10-26,8,25733.53,26.02,Credit Card,Cancelled
74926,2828,343,72,2024-02-18,4,2547.09,14.36,Credit Card,Cancelled
38554,931,417,60,2024-02-24,2,45281.47,3.72,Debit Card,Cancelled
52890,9805,176,68,2026-01-03,5,12132.06,14.93,UPI,Completed
64359,8004,415,26,2024-12-08,3,41230.1,13.41,Credit Card,Cancelled
64802,6763,408,80,2025-11-04,3,24794.68,17.96,UPI,Completed
61873,988,185,48,2025-05-06,2,41791.6,16.06,Credit Card,Completed
98080,6233,784,32,2026-04-28,1,35452.64,17.9,Net Banking,Pending
51615,8592,539,99,2026-06-13,4,24524.99,2.65,UPI,Completed
98932,163,392,29,2025-08-22,8,25579.81,14.8,Net Banking,Returned
19288,1916,525,51,2024-07-14,8,29035.78,8.95,Credit Card,Completed
1787,9565,212,39,2024-01-07,4,1155.04,24.97,Debit Card,Completed
15684,7730,291,34,2026-03-14,5,0.0,12.81,Net Banking,Completed
